,click_predicted,clicked_groundtruth
68204,0.0,0.0
71763,0.0,0.0
26585,0.0,0.0
70913,0.0,0.0
69743,0.0,0.0
79339,0.0,0.0
10068,0.0,0.0
49486,0.0,0.0
13323,0.0,0.0
89858,0.0,1.0
30898,0.0,0.0
1090,0.0,0.0
3155,0.0,0.0
35832,0.0,0.0
54742,0.0,0.0
28584,0.0,0.0
60127,0.0,0.0
51094,0.0,0.0
32789,0.0,0.0
77585,0.0,0.0
56700,0.0,1.0
17550,0.0,0.0
24007,0.0,0.0
30366,0.0,0.0
80230,0.0,0.0
87149,0.0,0.0
85510,0.0,0.0
37603,0.0,0.0
78042,0.0,0.0
3590,0.0,0.0
62355,0.0,0.0
44981,0.0,1.0
14268,0.0,0.0
94949,0.0,0.0
70121,0.0,0.0
3605,0.0,0.0
48200,0.0,0.0
20611,0.0,0.0
27887,0.0,0.0
8636,0.0,0.0
3571,0.0,0.0
77478,0.0,0.0
56649,0.0,0.0
61783,0.0,0.0
64623,0.0,0.0
39893,0.0,0.0
33526,0.0,0.0
20234,0.0,0.0
11773,0.0,0.0
55338,0.0,0.0
38887,0.0,0.0
20909,0.0,0.0
80875,0.0,0.0
49057,0.0,0.0
45739,0.0,0.0
36047,0.0,0.0
90568,0.0,1.0
49046,0.0,0.0
45064,0.0,0.0
40959,0.0,0.0
36046,0.0,0.0
65977,0.0,0.0
19820,0.0,0.0
48357,0.0,0.0
2487,0.0,0.0
17759,0.0,0.0
39584,0.0,0.0
80702,0.0,0.0
1301,0.0,0.0
70047,0.0,0.0
78225,0.0,0.0
32091,0.0,0.0
79755,0.0,0.0
11589,0.0,0.0
53375,0.0,0.0
59712,0.0,0.0
8746,0.0,0.0
45367,0.0,1.0
93287,0.0,0.0
54316,0.0,0.0
71489,0.0,1.0
14237,0.0,0.0
49054,0.0,0.0
45143,0.0,0.0
86717,0.0,0.0
39813,0.0,0.0
51234,0.0,0.0
20400,0.0,0.0
49280,0.0,0.0
12883,0.0,0.0
16061,0.0,0.0
44532,0.0,0.0
48714,0.0,1.0
33018,0.0,0.0
26122,0.0,0.0
49835,0.0,0.0
34915,0.0,0.0
39703,0.0,0.0
52477,0.0,1.0
81801,0.0,0.0
92088,0.0,0.0
20278,0.0,0.0
37912,0.0,0.0
13421,0.0,0.0
12508,0.0,0.0
61259,0.0,0.0
45972,0.0,0.0
26022,0.0,0.0
70742,0.0,0.0
56173,0.0,0.0
50695,0.0,0.0
11088,0.0,0.0
57026,0.0,0.0
69184,0.0,0.0
55428,0.0,0.0
17878,0.0,0.0
97016,0.0,0.0
36344,0.0,0.0
85350,0.0,0.0
24748,0.0,0.0
7069,0.0,0.0
88227,0.0,0.0
48383,0.0,0.0
55418,0.0,0.0
26588,0.0,0.0
80822,0.0,0.0
85939,0.0,0.0
86000,0.0,0.0
87170,0.0,0.0
13635,0.0,0.0
10354,0.0,0.0
62282,0.0,0.0
57707,0.0,0.0
58852,0.0,0.0
43862,0.0,0.0
29102,0.0,0.0
30520,0.0,1.0
17741,0.0,0.0
91756,0.0,0.0
70681,0.0,0.0
11251,0.0,0.0
55212,0.0,0.0
90285,0.0,0.0
15819,0.0,0.0
16800,0.0,0.0
13632,0.0,0.0
29262,0.0,0.0
79588,0.0,0.0
53470,0.0,0.0
61481,0.0,0.0
72402,0.0,0.0
30059,0.0,0.0
64633,0.0,0.0
49672,0.0,0.0
94031,0.0,0.0
13631,0.0,0.0
55900,0.0,0.0
72877,0.0,0.0
6464,0.0,0.0
33157,0.0,0.0
69920,0.0,0.0
36019,0.0,0.0
38762,0.0,0.0
1358,0.0,0.0
52145,0.0,0.0
11199,0.0,0.0
36093,0.0,0.0
49900,0.0,0.0
18282,0.0,0.0
94792,0.0,0.0
55322,0.0,0.0
61711,0.0,0.0
45690,0.0,0.0
7502,0.0,0.0
37424,0.0,0.0
6525,0.0,0.0
76005,0.0,0.0
24218,0.0,0.0
89889,0.0,0.0
17297,0.0,0.0
10761,0.0,0.0
70876,0.0,0.0
33452,0.0,0.0
82453,0.0,0.0
93330,0.0,0.0
82319,0.0,0.0
52916,0.0,0.0
29257,0.0,0.0
48608,0.0,0.0
42062,0.0,0.0
8817,0.0,0.0
53913,0.0,0.0
59611,0.0,0.0
92530,0.0,0.0
65739,0.0,0.0
23699,0.0,0.0
75831,0.0,0.0
58929,0.0,0.0
97305,0.0,0.0
65612,0.0,0.0
85521,0.0,0.0
62503,0.0,0.0
72836,0.0,0.0
92819,0.0,0.0
678,0.0,0.0
8915,0.0,0.0
21766,0.0,0.0
19107,0.0,0.0
62722,0.0,0.0
31857,0.0,0.0
65438,0.0,0.0
37247,0.0,0.0
53953,0.0,0.0
77775,0.0,0.0
97292,0.0,0.0
18130,0.0,0.0
41393,0.0,0.0
24932,0.0,0.0
53876,0.0,0.0
51411,0.0,0.0
38272,0.0,0.0
74513,0.0,0.0
90259,0.0,0.0
18236,0.0,0.0
88867,0.0,0.0
30285,0.0,0.0
53708,0.0,0.0
31681,0.0,0.0
73944,0.0,0.0
18461,0.0,0.0
62018,0.0,0.0
82994,0.0,0.0
43790,0.0,0.0
31577,0.0,0.0
82883,0.0,0.0
65395,0.0,0.0
18422,0.0,0.0
94531,0.0,0.0
6981,0.0,0.0
81965,0.0,0.0
38591,0.0,0.0
33931,0.0,0.0
45712,0.0,0.0
56432,0.0,0.0
9539,0.0,0.0
99674,0.0,0.0
97483,0.0,0.0
99009,0.0,0.0
67062,0.0,0.0
64809,0.0,0.0
70741,0.0,0.0
22292,0.0,0.0
22742,0.0,0.0
26117,0.0,0.0
64481,0.0,0.0
80406,0.0,0.0
16658,0.0,0.0
28004,0.0,0.0
58545,0.0,0.0
58053,0.0,0.0
96640,0.0,0.0
49984,0.0,0.0
87635,0.0,0.0
13934,0.0,0.0
68054,0.0,0.0
877,0.0,0.0
88819,0.0,0.0
46344,0.0,0.0
10694,0.0,1.0
35672,0.0,0.0
52106,0.0,1.0
12470,0.0,0.0
36807,0.0,0.0
91440,0.0,0.0
75522,0.0,0.0
60151,0.0,0.0
14377,0.0,0.0
43718,0.0,0.0
90275,0.0,0.0
77149,0.0,0.0
81133,0.0,0.0
65849,0.0,0.0
5719,0.0,0.0
36859,0.0,0.0
88744,0.0,0.0
1704,0.0,0.0
8679,0.0,0.0
95018,0.0,0.0
82603,0.0,0.0
60015,0.0,0.0
3078,0.0,0.0
1648,0.0,0.0
80999,0.0,0.0
76835,0.0,0.0
87142,0.0,0.0
83591,0.0,0.0
38018,0.0,0.0
66152,0.0,0.0
43643,0.0,0.0
38473,0.0,0.0
84336,0.0,0.0
38696,0.0,0.0
89872,0.0,0.0
65694,0.0,0.0
34782,0.0,0.0
96744,0.0,0.0
62703,0.0,0.0
63322,0.0,0.0
81848,0.0,0.0
13441,0.0,0.0
37836,0.0,0.0
9706,0.0,0.0
16120,0.0,0.0
84170,0.0,0.0
43135,0.0,0.0
14643,0.0,0.0
75926,0.0,0.0
2598,0.0,0.0
2110,0.0,0.0
67220,0.0,0.0
98644,0.0,0.0
21347,0.0,0.0
50397,0.0,1.0
37476,0.0,0.0
76913,0.0,0.0
14537,0.0,0.0
79425,0.0,0.0
23618,0.0,0.0
29995,0.0,0.0
95432,0.0,0.0
52676,0.0,0.0
68428,0.0,0.0
29729,0.0,0.0
40449,0.0,0.0
54598,0.0,0.0
37031,0.0,0.0
11514,0.0,0.0
62645,0.0,0.0
19494,0.0,0.0
83893,0.0,0.0
50167,0.0,0.0
20116,0.0,0.0
88421,0.0,0.0
18167,0.0,0.0
36228,0.0,0.0
68527,0.0,0.0
88654,0.0,0.0
20835,0.0,0.0
9955,0.0,1.0
729,0.0,0.0
22674,0.0,0.0
81094,0.0,0.0
31206,0.0,0.0
97850,0.0,0.0
97414,0.0,0.0
29571,0.0,0.0
94682,0.0,0.0
38633,0.0,0.0
83829,0.0,0.0
49127,0.0,0.0
53564,0.0,0.0
37509,0.0,0.0
78896,0.0,0.0
76302,0.0,0.0
32304,0.0,0.0
56970,0.0,0.0
4779,0.0,0.0
26998,0.0,0.0
61000,0.0,0.0
96228,0.0,0.0
38901,0.0,0.0
10844,0.0,1.0
27687,0.0,0.0
69515,0.0,0.0
51907,0.0,0.0
64182,0.0,0.0
88666,0.0,0.0
48133,0.0,0.0
33071,0.0,0.0
65082,0.0,0.0
69724,0.0,0.0
52901,0.0,0.0
66777,0.0,0.0
61175,0.0,0.0
86441,0.0,0.0
35466,0.0,0.0
70364,0.0,0.0
55636,0.0,0.0
47840,0.0,0.0
54897,0.0,0.0
8575,0.0,0.0
49533,0.0,0.0
83553,0.0,0.0
13140,0.0,0.0
24221,0.0,0.0
30091,0.0,1.0
88204,0.0,0.0
46513,0.0,0.0
68254,0.0,0.0
2696,0.0,0.0
97211,0.0,0.0
88775,0.0,0.0
85956,0.0,0.0
10664,0.0,0.0
31057,0.0,0.0
92081,0.0,0.0
7447,0.0,0.0
31544,0.0,0.0
95384,0.0,0.0
94177,0.0,0.0
33439,0.0,0.0
6145,0.0,0.0
29053,0.0,0.0
45366,0.0,0.0
37033,0.0,0.0
4553,0.0,0.0
10893,0.0,0.0
93081,1.0,0.0
70103,0.0,0.0
63057,0.0,0.0
33729,0.0,0.0
10154,0.0,0.0
8966,0.0,0.0
6061,0.0,0.0
57683,0.0,0.0
90467,0.0,0.0
87017,0.0,0.0
82535,0.0,0.0
9348,0.0,0.0
4131,0.0,0.0
65724,0.0,0.0
87704,0.0,0.0
87729,0.0,0.0
23319,0.0,0.0
47075,0.0,0.0
9193,0.0,0.0
5416,0.0,0.0
87417,0.0,0.0
34714,0.0,0.0
69016,0.0,0.0
30277,0.0,0.0
59984,0.0,0.0
3159,0.0,0.0
10201,0.0,0.0
36597,0.0,0.0
9252,0.0,0.0
64420,0.0,0.0
81184,0.0,0.0
71357,0.0,0.0
78526,0.0,0.0
29593,0.0,0.0
18099,0.0,0.0
95592,0.0,0.0
976,0.0,0.0
37764,0.0,0.0
57349,0.0,0.0
45392,0.0,0.0
10554,0.0,0.0
16764,0.0,1.0
9414,0.0,0.0
23549,0.0,0.0
33881,0.0,0.0
24107,0.0,0.0
26458,0.0,0.0
31035,0.0,0.0
75007,0.0,0.0
69662,0.0,0.0
54250,0.0,0.0
10981,0.0,0.0
62523,0.0,0.0
61086,0.0,0.0
15366,0.0,0.0
29355,0.0,0.0
8640,0.0,0.0
6052,0.0,0.0
81233,0.0,0.0
64690,0.0,0.0
44984,0.0,0.0
98650,0.0,0.0
34821,0.0,0.0
26050,0.0,0.0
29193,0.0,0.0
45159,0.0,0.0
42862,0.0,0.0
34424,0.0,0.0
26062,0.0,0.0
40999,0.0,0.0
39769,0.0,0.0
89971,0.0,0.0
80540,0.0,0.0
17761,0.0,0.0
32095,0.0,0.0
34867,0.0,0.0
61738,0.0,0.0
66380,0.0,0.0
51931,0.0,0.0
42091,0.0,0.0
54791,0.0,0.0
18616,0.0,0.0
75044,0.0,0.0
66556,0.0,0.0
26382,0.0,0.0
24549,0.0,0.0
46215,0.0,0.0
95746,0.0,0.0
92633,0.0,0.0
2053,0.0,0.0
98872,0.0,0.0
84229,0.0,0.0
76493,0.0,0.0
12029,0.0,0.0
8877,0.0,0.0
5794,0.0,0.0
52631,0.0,0.0
56401,0.0,0.0
32778,0.0,0.0
50614,0.0,0.0
28256,0.0,0.0
23915,0.0,0.0
40943,0.0,0.0
77269,0.0,0.0
86221,0.0,0.0
54004,0.0,0.0
80472,0.0,0.0
93861,0.0,0.0
50482,0.0,0.0
93710,0.0,0.0
28964,0.0,0.0
54013,0.0,0.0
92993,0.0,0.0
27023,0.0,0.0
53192,0.0,0.0
91179,0.0,0.0
44687,0.0,0.0
5338,0.0,0.0
91567,0.0,0.0
64238,0.0,0.0
2692,0.0,0.0
26538,0.0,0.0
75393,0.0,0.0
91020,0.0,0.0
50202,0.0,0.0
51688,0.0,0.0
82697,0.0,0.0
40960,0.0,1.0
3157,0.0,0.0
41936,0.0,0.0
10666,0.0,0.0
70539,0.0,0.0
85076,0.0,0.0
76359,0.0,0.0
27193,0.0,0.0
69167,0.0,0.0
79882,0.0,0.0
78294,0.0,0.0
85645,0.0,0.0
89255,0.0,0.0
90870,0.0,0.0
12487,0.0,0.0
94489,0.0,0.0
86357,0.0,0.0
91462,0.0,0.0
5575,0.0,0.0
23505,0.0,0.0
27566,0.0,0.0
20587,0.0,0.0
33974,0.0,0.0
93160,0.0,0.0
63319,0.0,0.0
81248,0.0,0.0
45956,0.0,0.0
4604,0.0,0.0
73282,0.0,0.0
53606,0.0,0.0
40544,0.0,0.0
3823,0.0,1.0
30028,0.0,0.0
91410,0.0,0.0
77426,0.0,0.0
13013,0.0,0.0
89645,0.0,0.0
25320,0.0,0.0
78114,0.0,0.0
5377,0.0,0.0
50443,0.0,0.0
73329,0.0,0.0
75539,0.0,0.0
84224,0.0,0.0
30019,0.0,0.0
83673,0.0,0.0
79695,0.0,0.0
82683,0.0,0.0
84480,0.0,0.0
84505,0.0,0.0
49332,0.0,0.0
53676,0.0,0.0
86013,0.0,0.0
55524,0.0,0.0
29714,0.0,0.0
4980,0.0,0.0
60197,0.0,0.0
24594,0.0,0.0
39305,0.0,0.0
12876,0.0,0.0
2890,0.0,0.0
43620,0.0,0.0
9794,0.0,0.0
5563,0.0,0.0
7507,0.0,0.0
42751,0.0,0.0
74829,0.0,0.0
39415,0.0,0.0
92549,0.0,0.0
58040,0.0,0.0
8764,0.0,0.0
6150,0.0,0.0
76065,0.0,0.0
88023,0.0,0.0
35689,0.0,0.0
54721,0.0,0.0
46068,0.0,0.0
78818,0.0,0.0
11064,0.0,0.0
32358,0.0,0.0
51805,0.0,0.0
86775,0.0,0.0
20798,0.0,0.0
14487,0.0,0.0
85976,0.0,0.0
65545,0.0,0.0
17140,0.0,0.0
42187,0.0,0.0
46099,0.0,0.0
29287,0.0,0.0
96461,0.0,0.0
20196,0.0,0.0
22461,0.0,0.0
27092,0.0,0.0
93319,0.0,0.0
95575,0.0,0.0
65218,0.0,0.0
27722,0.0,0.0
45419,0.0,0.0
200,0.0,0.0
61214,0.0,0.0
22049,0.0,0.0
4046,0.0,0.0
79583,0.0,0.0
20658,0.0,0.0
2143,0.0,0.0
65384,0.0,0.0
46249,0.0,0.0
92800,0.0,0.0
98546,0.0,0.0
45812,0.0,0.0
55616,0.0,0.0
32231,0.0,0.0
15033,0.0,0.0
5397,0.0,0.0
51736,0.0,0.0
31932,0.0,0.0
92852,0.0,0.0
19936,0.0,0.0
92082,0.0,0.0
83048,0.0,0.0
12715,0.0,0.0
59868,0.0,0.0
92737,0.0,0.0
68230,0.0,0.0
3908,0.0,0.0
13339,0.0,0.0
10273,0.0,0.0
22456,0.0,0.0
71025,0.0,0.0
5340,0.0,0.0
40233,0.0,1.0
292,0.0,0.0
88115,0.0,0.0
1824,0.0,0.0
79539,0.0,0.0
38450,0.0,0.0
70910,0.0,0.0
94902,0.0,0.0
78007,0.0,0.0
32115,0.0,0.0
26279,0.0,0.0
25404,0.0,0.0
54349,0.0,0.0
37749,0.0,0.0
70073,0.0,0.0
77060,0.0,0.0
49880,0.0,0.0
70791,0.0,0.0
62158,0.0,0.0
45429,0.0,0.0
50094,0.0,0.0
55123,0.0,0.0
98484,0.0,0.0
41240,0.0,0.0
47607,0.0,0.0
34041,0.0,0.0
81422,0.0,0.0
46153,0.0,0.0
48185,0.0,0.0
81544,0.0,0.0
34354,0.0,0.0
40429,0.0,0.0
35905,0.0,0.0
35793,0.0,0.0
71363,0.0,0.0
5168,0.0,0.0
41691,0.0,0.0
15937,0.0,0.0
59433,0.0,0.0
31545,0.0,0.0
24006,0.0,0.0
23266,0.0,0.0
43971,0.0,0.0
2750,0.0,0.0
29573,0.0,0.0
89237,0.0,0.0
94098,0.0,0.0
71193,0.0,0.0
69067,0.0,0.0
36744,0.0,0.0
71261,0.0,0.0
43727,0.0,0.0
98738,0.0,0.0
60493,0.0,0.0
94167,0.0,0.0
70037,0.0,0.0
62037,0.0,0.0
32587,0.0,0.0
35286,0.0,0.0
42834,0.0,0.0
58844,0.0,0.0
31483,0.0,0.0
54158,0.0,0.0
11365,0.0,0.0
66155,0.0,0.0
28778,0.0,0.0
2242,0.0,0.0
20983,0.0,0.0
55241,0.0,0.0
61832,0.0,0.0
84934,0.0,0.0
86572,0.0,0.0
85419,0.0,0.0
81203,0.0,0.0
54468,0.0,0.0
60406,0.0,0.0
20042,0.0,0.0
10656,0.0,0.0
8403,0.0,0.0
29198,0.0,0.0
86797,0.0,0.0
51192,0.0,0.0
47635,0.0,0.0
76153,0.0,1.0
34742,0.0,0.0
71405,0.0,0.0
79291,0.0,0.0
29614,0.0,0.0
71448,0.0,1.0
10597,0.0,0.0
44242,0.0,0.0
63984,0.0,0.0
63015,0.0,0.0
15063,0.0,0.0
99220,0.0,0.0
18332,0.0,0.0
44767,0.0,0.0
47717,0.0,0.0
38854,0.0,0.0
67577,0.0,0.0
21660,0.0,0.0
882,0.0,0.0
24229,0.0,0.0
80267,0.0,0.0
55219,0.0,0.0
62199,0.0,0.0
4970,0.0,0.0
26402,0.0,0.0
62715,0.0,0.0
42162,0.0,0.0
82821,0.0,0.0
48427,0.0,0.0
75797,0.0,0.0
42584,0.0,0.0
44887,0.0,0.0
39658,0.0,0.0
38613,0.0,0.0
34963,0.0,0.0
30696,0.0,0.0
81149,0.0,0.0
56962,0.0,0.0
39267,0.0,0.0
87053,0.0,0.0
27961,0.0,0.0
75669,0.0,0.0
44048,0.0,0.0
88104,0.0,0.0
2870,0.0,0.0
81988,0.0,0.0
17482,0.0,0.0
86027,0.0,0.0
90696,0.0,0.0
69986,0.0,0.0
83423,0.0,1.0
40944,0.0,0.0
20133,0.0,0.0
45000,0.0,0.0
72825,0.0,0.0
19704,0.0,0.0
74744,0.0,0.0
71330,0.0,0.0
69579,0.0,0.0
64402,0.0,0.0
33771,0.0,0.0
27007,0.0,0.0
3014,0.0,0.0
91755,0.0,0.0
61012,0.0,0.0
44360,0.0,0.0
90813,0.0,0.0
4230,0.0,0.0
88913,0.0,0.0
52433,0.0,0.0
78122,0.0,0.0
1752,0.0,0.0
56178,0.0,0.0
62401,0.0,0.0
57320,0.0,0.0
17872,0.0,0.0
74527,0.0,0.0
96456,0.0,0.0
49232,0.0,0.0
41875,0.0,0.0
95738,0.0,0.0
75847,0.0,0.0
17639,0.0,0.0
43195,0.0,0.0
63842,0.0,0.0
15397,0.0,0.0
60671,0.0,0.0
29224,0.0,0.0
15363,0.0,0.0
94738,0.0,0.0
57049,0.0,0.0
50802,0.0,0.0
54680,0.0,0.0
41467,0.0,0.0
34672,0.0,0.0
66010,0.0,0.0
32607,0.0,0.0
44384,0.0,0.0
55517,0.0,0.0
98796,0.0,0.0
5043,0.0,0.0
1711,0.0,0.0
44768,0.0,0.0
60892,0.0,0.0
26854,0.0,0.0
15631,0.0,0.0
44182,0.0,0.0
31542,0.0,0.0
95430,0.0,0.0
91346,0.0,0.0
31174,0.0,0.0
74871,0.0,0.0
10076,0.0,0.0
18146,0.0,0.0
89338,0.0,0.0
88939,0.0,0.0
16853,0.0,0.0
50351,0.0,0.0
63342,0.0,1.0
92504,0.0,0.0
85958,0.0,0.0
47851,0.0,0.0
19913,0.0,0.0
40362,0.0,0.0
78113,0.0,0.0
33819,0.0,0.0
39150,0.0,0.0
94638,0.0,0.0
44074,0.0,0.0
14826,0.0,0.0
57434,0.0,0.0
95176,0.0,0.0
57803,0.0,0.0
24753,0.0,0.0
26995,0.0,0.0
43280,0.0,0.0
98917,0.0,0.0
54053,0.0,0.0
37041,0.0,0.0
26008,0.0,0.0
56151,0.0,0.0
70886,0.0,0.0
81049,0.0,0.0
99547,0.0,0.0
58583,0.0,0.0
66597,0.0,0.0
59624,0.0,0.0
43058,0.0,0.0
20531,0.0,0.0
32333,0.0,0.0
90260,0.0,0.0
49889,0.0,0.0
18145,0.0,0.0
63724,0.0,0.0
20725,0.0,0.0
61930,0.0,0.0
7237,0.0,0.0
46414,0.0,0.0
58575,0.0,0.0
96037,0.0,0.0
20397,0.0,0.0
27315,0.0,0.0
33195,0.0,0.0
67366,0.0,0.0
97479,0.0,0.0
9914,0.0,0.0
52182,0.0,0.0
56948,0.0,0.0
7455,0.0,0.0
29249,0.0,0.0
78599,0.0,0.0
2485,0.0,1.0
37088,0.0,0.0
54975,0.0,0.0
65369,0.0,0.0
92744,0.0,0.0
10472,0.0,0.0
23148,0.0,0.0
72229,0.0,0.0
68158,0.0,0.0
16195,0.0,0.0
3620,0.0,0.0
35144,0.0,0.0
526,0.0,0.0
6465,0.0,0.0
72973,0.0,0.0
9297,0.0,0.0
33574,0.0,0.0
75652,0.0,0.0
38691,0.0,0.0
49556,0.0,0.0
32786,0.0,0.0
65352,0.0,0.0
73239,0.0,0.0
17257,0.0,0.0
31520,0.0,0.0
20561,0.0,0.0
4102,0.0,0.0
34020,0.0,0.0
95412,0.0,0.0
85438,0.0,0.0
86855,0.0,0.0
69592,0.0,0.0
78564,0.0,0.0
85703,0.0,0.0
25561,0.0,0.0
37993,0.0,0.0
49226,0.0,0.0
66534,0.0,0.0
74668,0.0,0.0
88113,0.0,0.0
66734,0.0,0.0
99056,0.0,0.0
26455,0.0,0.0
40100,0.0,0.0
32973,0.0,0.0
89180,0.0,0.0
20497,0.0,0.0
20892,0.0,0.0
75993,0.0,0.0
73546,0.0,0.0
16094,0.0,0.0
26134,0.0,0.0
81662,0.0,0.0
58700,0.0,0.0
25727,0.0,0.0
70883,0.0,0.0
65918,0.0,0.0
8779,0.0,0.0
63889,0.0,0.0
36137,0.0,0.0
77625,0.0,0.0
23973,0.0,0.0
72075,0.0,0.0
93354,0.0,0.0
63905,0.0,0.0
31963,0.0,0.0
48419,0.0,0.0
59284,0.0,0.0
35341,0.0,0.0
12452,0.0,0.0
93473,0.0,0.0
67243,0.0,0.0
1775,0.0,0.0
8366,0.0,0.0
91376,0.0,0.0
27144,1.0,0.0
9744,0.0,0.0
9442,0.0,0.0
8554,0.0,0.0
9311,0.0,0.0
8742,0.0,0.0
52419,0.0,0.0
84730,0.0,0.0
61901,0.0,0.0
73545,0.0,0.0
79514,0.0,0.0
7196,0.0,0.0
61317,0.0,0.0
34153,0.0,0.0
2006,0.0,0.0
83786,0.0,0.0
69747,0.0,0.0
446,0.0,0.0
56245,0.0,0.0
10536,0.0,0.0
83788,0.0,0.0
74081,0.0,0.0
12266,0.0,0.0
65943,0.0,0.0
54029,0.0,0.0
51157,0.0,0.0
93390,0.0,0.0
54014,0.0,0.0
57963,0.0,0.0
40204,0.0,0.0
79974,0.0,0.0
19016,0.0,0.0
71388,0.0,0.0
58596,0.0,0.0
3965,0.0,0.0
55258,0.0,0.0
66543,0.0,0.0
50089,0.0,0.0
44103,0.0,0.0
55262,0.0,0.0
63056,0.0,0.0
9440,0.0,0.0
61754,0.0,0.0
36324,0.0,0.0
62835,0.0,0.0
50696,0.0,0.0
32759,0.0,0.0
67711,0.0,0.0
40428,0.0,0.0
29319,0.0,0.0
91912,0.0,0.0
44691,0.0,0.0
76082,0.0,0.0
44574,0.0,0.0
61091,0.0,0.0
76663,0.0,0.0
18989,0.0,0.0
94995,0.0,0.0
4706,0.0,0.0
96999,0.0,0.0
57507,0.0,0.0
68846,0.0,0.0
83821,0.0,0.0
63976,0.0,0.0
4441,0.0,0.0
43319,0.0,0.0
93688,0.0,0.0
30326,0.0,0.0
15369,0.0,0.0
65433,0.0,0.0
48474,0.0,0.0
23607,0.0,0.0
18178,0.0,0.0
70534,0.0,0.0
72770,0.0,1.0
98214,0.0,0.0
22518,0.0,0.0
89504,0.0,0.0
97583,0.0,0.0
24766,0.0,0.0
58353,0.0,0.0
23980,0.0,0.0
82067,0.0,0.0
42681,0.0,0.0
35508,0.0,0.0
81302,0.0,0.0
87870,0.0,0.0
28696,0.0,0.0
55528,0.0,0.0
9105,0.0,0.0
89406,0.0,0.0
95788,0.0,0.0
22424,0.0,0.0
62564,0.0,0.0
69847,0.0,0.0
62789,0.0,0.0
59070,0.0,0.0
94434,0.0,0.0
91039,0.0,0.0
42728,0.0,0.0
9929,0.0,0.0
15522,0.0,0.0
99559,0.0,0.0
27565,0.0,0.0
32998,0.0,0.0
17223,0.0,0.0
87592,0.0,0.0
12710,0.0,0.0
16594,0.0,0.0
83931,0.0,0.0
45895,0.0,0.0
31648,0.0,0.0
76247,0.0,1.0
20562,0.0,0.0
31389,0.0,0.0
30284,0.0,0.0
40794,0.0,0.0
36250,0.0,0.0
4692,0.0,0.0
79921,0.0,0.0
31676,0.0,0.0
41468,0.0,0.0
78356,0.0,0.0
18743,0.0,0.0
36115,0.0,0.0
42298,0.0,0.0
80446,0.0,0.0
26009,0.0,0.0
6289,0.0,0.0
81424,0.0,0.0
50664,0.0,0.0
66620,0.0,0.0
48034,0.0,0.0
91333,0.0,0.0
92705,0.0,0.0
13939,0.0,0.0
11927,0.0,0.0
87707,0.0,0.0
90515,0.0,0.0
22191,0.0,0.0
7492,0.0,0.0
70716,0.0,0.0
94257,0.0,0.0
85123,0.0,0.0
84694,0.0,0.0
36465,0.0,0.0
52301,0.0,0.0
516,0.0,0.0
26689,0.0,0.0
45210,0.0,0.0
61811,0.0,0.0
45543,0.0,0.0
86488,0.0,0.0
37325,0.0,0.0
64059,0.0,0.0
91943,0.0,0.0
41933,0.0,0.0
38856,0.0,1.0
69595,0.0,0.0
97969,0.0,0.0
8898,0.0,0.0
62239,0.0,0.0
82834,0.0,0.0
18980,0.0,0.0
42035,0.0,0.0
6018,0.0,0.0
1702,0.0,0.0
36354,0.0,0.0
89258,0.0,0.0
83806,0.0,0.0
8530,0.0,0.0
62144,0.0,0.0
80218,0.0,0.0
21551,0.0,0.0
6368,0.0,0.0
60662,0.0,0.0
32996,0.0,0.0
45597,0.0,0.0
1189,0.0,0.0
18563,0.0,0.0
32386,0.0,0.0
75027,0.0,0.0
16989,0.0,0.0
68917,0.0,0.0
61178,0.0,0.0
70753,0.0,0.0
78451,0.0,0.0
13958,0.0,0.0
44979,0.0,0.0
56188,0.0,0.0
99336,0.0,0.0
4263,0.0,0.0
87595,0.0,0.0
92147,0.0,0.0
98439,0.0,0.0
22869,0.0,0.0
7066,0.0,0.0
73570,0.0,0.0
92304,0.0,0.0
67336,0.0,0.0
95278,0.0,0.0
60140,0.0,0.0
66641,0.0,0.0
47816,0.0,0.0
63334,0.0,0.0
84104,0.0,0.0
71447,0.0,0.0
9995,0.0,0.0
35342,0.0,0.0
11604,0.0,0.0
52516,0.0,0.0
36626,0.0,0.0
50901,0.0,0.0
14952,0.0,0.0
88979,0.0,0.0
74139,0.0,0.0
72933,0.0,0.0
23546,0.0,0.0
52933,0.0,0.0
7769,0.0,0.0
36828,0.0,0.0
92395,0.0,0.0
857,0.0,0.0
40915,0.0,0.0
76729,0.0,0.0
40483,0.0,0.0
29865,0.0,0.0
37908,0.0,1.0
38753,0.0,0.0
86835,0.0,0.0
363,0.0,0.0
62650,0.0,0.0
36147,0.0,0.0
54182,0.0,0.0
9983,0.0,0.0
21125,0.0,0.0
54175,0.0,0.0
65991,0.0,0.0
82369,0.0,0.0
96047,0.0,0.0
18813,0.0,0.0
96512,0.0,0.0
38431,0.0,0.0
51549,0.0,0.0
51893,0.0,0.0
19600,0.0,0.0
18522,0.0,0.0
1686,0.0,0.0
85140,0.0,0.0
10369,0.0,0.0
66940,0.0,0.0
65524,0.0,0.0
1240,0.0,0.0
7593,0.0,0.0
37163,0.0,0.0
17284,0.0,0.0
93573,0.0,0.0
91873,0.0,0.0
74430,0.0,0.0
3567,0.0,0.0
17536,0.0,0.0
4082,0.0,0.0
43550,0.0,0.0
58581,0.0,1.0
51231,0.0,0.0
37164,0.0,0.0
45240,0.0,1.0
56782,0.0,1.0
